# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: Google Ads Account
# Property: olera.care - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20260407
# End date: 20260413
Page title and screen class,Views,Active users,Sessions,Engagement rate,Bounce rate,Average engagement time per active user,Views per active user,Event count,Key events,Total revenue
"Oakmont Manor, Frankfort KY: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Oaknoll Retirement Residence, North Liberty IA: Pricing & Availability | Olera.care",1,1,1,1,0,50,1,4,0,0
"Oaks At Tracepoint, Clinton MS: Pricing & Availability | Olera.care",1,1,1,0,1,4,1,4,0,0
"Oakwood Homes at Thompson River Ranch, Johnstown CO: Pricing & Availability | Olera.care",1,1,1,1,0,35,1,4,0,0
"Oakwood Village Prairie Ridge, Madison WI: Pricing & Availability | Olera.care",1,1,1,1,0,16,1,4,0,0
"Oceanside Landing 55+ Community, North Myrtle Beach SC: Pricing & Availability | Olera.care",1,1,1,1,0,14,1,5,0,0
"Odd Fellow Rebekah Home Association, Green Bay WI: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Ogada Home Health Care, Monterey Park CA: Pricing & Availability | Olera.care",1,1,1,1,0,25,1,5,0,0
Older Americans Act Nutrition Program (Meals on Wheels) Document Checklist 2026 — 16 Documents to Apply | Olera,1,1,1,1,0,39,1,4,0,0
Olera Wins Third Place in the Competitive Aggie PITCH Event | Olera Research & Press,1,1,1,1,0,27,1,1,0,0
Olera | Encuentra residencias para personas mayores cerca de ti,1,1,1,1,0,96,1,2,0,0
"Olley Glen, Merrifield VA: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"One Magnolia Place, Gulfport MS: Pricing & Availability | Olera.care",1,1,1,1,0,23,1,4,0,0
"Oneida Heights, Fox Crossing WI: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"Only Care Home Health, East Los Angeles CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Opeful Heart Healthcare Services, Middle River MD: Pricing & Availability | Olera.care",1,1,1,1,0,80,1,5,0,0
"Opelika Retirement Home, Opelika AL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Open Wings in Home Care, Pine Bluff AR: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Optime Health, Keystone FL: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,4,0,0
"Optimum Plus Homecare, Appleton, WI, Appleton WI: Pricing & Availability | Olera.care",1,1,1,1,0,13,1,5,0,0
"Optimumcare Home Care, McLean VA: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"Our Home - New Albany, Columbus OH: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Our Home At Wares Creek, South Bradenton FL: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,4,0,0
"Our Lady Of Hope Community- ST. VINCENT de PAUL FARM, World Golf Village FL: Pricing & Availability | Olera.care",1,1,1,1,0,41,1,4,0,0
"Our Lady of the Valley, Roanoke VA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Our Lady's Manor, Alexandria LA: Pricing & Availability | Olera.care",1,1,1,1,0,16,1,4,0,0
"Outreach Home Care, Weymouth MA: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Oxford Nursing Home, Brooklyn NY: Pricing & Availability | Olera.care",1,1,1,1,0,33,1,4,0,0
PAAD (Pharmaceutical Assistance to the Aged and Disabled) Forms 2026 — Download Application & Referral Forms | Olera,1,1,1,1,0,30,1,6,0,0
"Pacific Court Senior Living, American Fork UT: Pricing & Availability | Olera.care",1,1,1,1,0,55,1,5,0,0
"Pacific Crest Homecare Solutions, Torrance CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Pacific Homecare Services, Fairfield CA: Pricing & Availability | Olera.care",1,1,1,1,0,17,1,4,0,0
"Palisades at Arundel Preserve, Severn MD: Pricing & Availability | Olera.care",1,1,1,1,0,36,1,5,0,0
"Palm Vista Nursing and Rehabilitation Center, Key West FL: Pricing & Availability | Olera.care",1,1,1,1,0,36,1,5,0,0
"Palm Vista Senior Living, Palmdale CA: Pricing & Availability | Olera.care",1,1,1,1,0,32,1,5,0,0
"Paloma Senior Village, Laredo TX: Pricing & Availability | Olera.care",1,1,1,1,0,48,1,5,0,0
"Paradigm Rehabilitation, Hermosa Beach CA: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"Paradise Loving Care, Plantation FL: Pricing & Availability | Olera.care",1,1,1,0,1,9,1,4,0,0
"Paramount Senior Living South Hills, Pittsburgh PA: Pricing & Availability | Olera.care",1,1,1,1,0,281,1,5,0,0
"Paris Chalet Senior Living, Paris TX: Pricing & Availability | Olera.care",1,1,1,1,0,95,1,5,0,0
"Park Meadows senior apartments, Pocatello ID: Pricing & Availability | Olera.care",1,1,1,1,0,1,1,4,0,0
"Park Residences Plano, Garland TX: Pricing & Availability | Olera.care",1,1,1,1,0,7,1,4,0,0
"Parker Jewish Institute for Health Care and Rehabilitation, North Hempstead NY: Pricing & Availability | Olera.care",1,1,1,1,0,67,1,5,0,0
"Parkside At Westminster, Erie PA: Pricing & Availability | Olera.care",1,1,1,1,0,96,1,5,0,0
"Parkview at Wheatland Village, Walla Walla WA: Pricing & Availability | Olera.care",1,1,1,1,0,12,1,4,0,0
"Parkway Recovery Care Center, Henderson NV: Pricing & Availability | Olera.care",1,1,1,1,0,14,1,4,0,0
"Partridge Place - Peninsula Volunteers E.H.Kennedy Apartments, Menlo Park CA: Pricing & Availability | Olera.care",1,1,1,1,0,8,1,4,0,0
"Patchwork Angels Adult Daycare, Durant OK: Pricing & Availability | Olera.care",1,1,1,1,0,9,1,4,0,0
PathWays for Aging Waiver Forms 2026 — Download Application & Referral Forms | Olera,1,1,1,1,0,0,1,3,0,0
"Pathfynders Companion Care & Concierge Services, San Tan Valley AZ: Pricing & Availability | Olera.care",1,1,1,1,0,26,1,3,0,0
"Patients First Home Care, Sebring FL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Patriot Home Care Allentown, Allentown PA: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"Paul Laurence Dunbar Senior Complex, West Palm Beach FL: Pricing & Availability | Olera.care",1,1,1,1,0,13,1,4,0,0
"Paul Raihofer Senior Housing, Le Ray NY: Pricing & Availability | Olera.care",1,1,1,0,1,9,1,4,0,0
"Paulina VIP Care Services, Palm City FL: Pricing & Availability | Olera.care",1,1,1,1,0,171,1,5,0,0
"Peaceful Place Home Care, Monroe NC: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Peak to Peak Home Healthcare, Highlands Ranch CO: Pricing & Availability | Olera.care",1,1,1,1,0,22,1,5,0,0
"PeopleCare Solutions, Somerset NJ: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Perfect Choice Home Care Services, Shreveport LA: Pricing & Availability | Olera.care",1,1,1,1,0,49,1,4,0,0
"Perrylee Home Health Care Services, Corpus Christi TX: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"Petaluma Senior Citizens Apt, Petaluma CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Peterson Acres, Lawrence KS: Pricing & Availability | Olera.care",1,1,1,1,0,42,1,4,0,0
"Phenomenal Home Care, Virginia Beach VA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Philadelphia Home Health Care, Pine Hills FL: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"Phoebe Allentown, Lower Macungie PA: Pricing & Availability | Olera.care",1,1,1,1,0,44,1,5,0,0
"Phoenician Home Care, Phoenix AZ: Pricing & Availability | Olera.care",1,1,1,1,0,46,1,4,0,0
"Phoenix Home Care & Hospice of Kansas City, Independence MO: Pricing & Availability | Olera.care",1,1,1,1,0,23,1,4,0,0
"Phs Senior Living, Montgomery NJ: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Pico Veteran Senior Housing, East Los Angeles CA: Pricing & Availability | Olera.care",1,1,1,1,0,3,1,2,0,0
"Piedmont Home Health - Athens, Athens GA: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"Pilgrim Terrace Homes, Santa Barbara CA: Pricing & Availability | Olera.care",1,1,1,1,0,10,1,4,0,0
"Pilot Cove Manor, Bronx NY: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Pine Bluff Village Apartments, Salisbury MD: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Pine Terrace, Waukegan IL: Pricing & Availability | Olera.care",1,1,1,1,0,10,1,4,0,0
"Pinehurst Apartments, Mehlville MO: Pricing & Availability | Olera.care",1,1,1,1,0,30,1,4,0,0
"Pink Angels Home Caregivers, Orland Park IL: Pricing & Availability | Olera.care",1,1,1,1,0,20,1,4,0,0
"Pioneer House Health Center, Arden Arcade CA: Pricing & Availability | Olera.care",1,1,1,1,0,106,1,4,0,0
"PlatinumCare +, Newton MA: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"Plaza Healthcare, Scottsdale AZ: Pricing & Availability | Olera.care",1,1,1,1,0,21,1,4,0,0
"PlumeCare Group, Canton MA: Pricing & Availability | Olera.care",1,1,1,1,0,70,1,5,0,0
"Poet's Walk Henderson, Henderson NV: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Pokwo, Eagan MN: Pricing & Availability | Olera.care",1,1,1,1,0,40,1,5,0,0
"Polar Ridge Senior Living, St. Paul MN: Pricing & Availability | Olera.care",1,1,1,0,1,4,1,3,0,0
"Powell's Boarding House, East St. Louis IL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Prairie Lake Estates, Fox Crossing WI: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Precious Gems Primary Home Care, Harlingen TX: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"Precious Moments Adult Daycare Center, Doral FL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Precision Health Services, West Jordan UT: Pricing & Availability | Olera.care",1,1,1,0,1,4,1,4,0,0
"Preferred Transitions Home Health Care, Milford MA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Premier Care Private Nursing, Reading MA: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,4,0,0
"Premier Home Health Care, Portsmouth VA: Pricing & Availability | Olera.care",1,1,1,1,0,41,1,5,0,0
"Presbyterian Homes of Port Charlotte, Port Charlotte FL: Pricing & Availability | Olera.care",1,1,1,1,0,145,1,5,0,0
"Presbyterian Village Athens, Athens GA: Pricing & Availability | Olera.care",1,1,1,1,0,15,1,5,0,0
"Prestige Homecare, Newton MA: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"Prestige Senior Living at Mira Loma, Henderson NV: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"PrimRose Home Care & Hospice, Brigham City UT: Pricing & Availability | Olera.care",1,1,1,1,0,68,1,5,0,0
Primary Home Care (Community Care) Document Checklist 2026 | Texas | Olera,1,1,1,1,0,9,1,1,0,0
"Primavera Gardens, Morgan Hill CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Prime Care Services, Terre Haute IN: Pricing & Availability | Olera.care",1,1,1,1,0,32,1,4,0,0
"Prime Home Care Of Central NJ, Franklin NJ: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Primrose Retirement Community Of Lubbock, Lubbock TX: Pricing & Availability | Olera.care",1,1,1,1,0,33,1,2,0,0
"Princeville Senior Care, Westminster CA: Pricing & Availability | Olera.care",1,1,1,1,0,30,1,4,0,0
"Priya Living Warm Springs, Fremont CA: Pricing & Availability | Olera.care",1,1,1,1,0,96,1,5,0,0
"Pro Med Health Care Services, Casselberry FL: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,5,0,0
"ProMedica Skilled Nursing and Rehabilitation (Columbia), Columbia SC: Pricing & Availability | Olera.care",1,1,1,1,0,10,1,4,0,0
"Procare Home Health Services, Johnson City TN: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,5,0,0
Program of All-Inclusive Care for the Elderly (PACE) Forms 2026 — Download Application & Referral Forms | Olera,1,1,1,1,0,10,1,4,0,0
"Promised paradise ALF INC, Cape Coral FL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Promises Guest Village Inc, Anaheim CA: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,5,0,0
"PurposeCare of Illinois - Oswego (formerly New Era Support Services Inc.), Montgomery IL: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,4,0,0
"Quality Health Care Group, Ridley PA: Pricing & Availability | Olera.care",1,1,1,1,0,8,1,4,0,0
"Quality Home Care Services, Cicero IL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Quality Home Staffing Inc. Home Care Agency, Greenville NC: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Quantum House PCH, Sugar Hill GA: Pricing & Availability | Olera.care",1,1,1,1,0,20,1,4,0,0
"Queen of Hearts Assisted Living, San Tan Valley AZ: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"R L Edwards Manor, Rochester NY: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"RG Home HealthCare Inc- Se Habla Español, Burke VA: Pricing & Availability | Olera.care",1,1,1,1,0,3,1,4,0,0
"RHF - Benson Manor Apartments, Smyrna GA: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"Raechelle Care Home, East Los Angeles CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Randolph Hills Nursing Center, Silver Spring MD: Pricing & Availability | Olera.care",1,1,1,1,0,14,1,4,0,0
"Ready2Nurse Home Health, San Jose CA: Pricing & Availability | Olera.care",1,1,1,1,0,67,1,2,0,0
"Rebecca Elderly Citizen Apartments, North Bethesda MD: Pricing & Availability | Olera.care",1,1,1,1,0,101,1,4,0,0
"Record Street Home, Frederick MD: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Red Mill Village, Norton MA: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,4,0,0
"Red Oak Village, Stockbridge GA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Red Sunset Care Home, Sunrise Manor NV: Pricing & Availability | Olera.care",1,1,1,1,0,19,1,4,0,0
"Redefine Rehab of Marlboro, Marlboro NJ: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,4,0,0
"Redemptorist Apartments, Harvey LA: Pricing & Availability | Olera.care",1,1,1,1,0,81,1,5,0,0
"Redford Township - Minock Meadows, Redford MI: Pricing & Availability | Olera.care",1,1,1,1,0,33,1,4,0,0
"Reedley Elderly, Reedley CA: Pricing & Availability | Olera.care",1,1,1,1,0,19,1,4,0,0
"Reflections Assisted Living, Yuma AZ: Pricing & Availability | Olera.care",1,1,1,1,0,5,1,4,0,0
"RegalCare at Courtyard, Medford MA: Pricing & Availability | Olera.care",1,1,1,1,0,42,1,5,0,0
"RegalCare at Worcester, Holden MA: Pricing & Availability | Olera.care",1,1,1,1,0,58,1,4,0,0
"Regency Community Services-Pinetree (Frank Lou's Special Home), Timberwood Park TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Regency Memory Care Club, Berkeley NJ: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"Regency at Troy, Troy MI: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"Regent Court - Assisted Living & Senior Care Community Corvallis, Corvallis OR: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"Regional Home Care, South Burlington VT: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,4,0,0
Regular Medicaid / Aged Blind and Disabled Document Checklist 2026 — 16 Documents to Apply | Olera,1,1,1,0,1,0,1,3,0,0
"Reif Residences: A Residential Assisted Living, Frankfort IL: Pricing & Availability | Olera.care",1,1,1,1,0,37,1,5,0,0
"Relevant Home Care, Harrisburg PA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Remarkable Healthcare, Haltom City TX: Pricing & Availability | Olera.care",1,1,1,1,0,364,1,4,0,0
"Renaissance Preserve Senior, North Fort Myers FL: Pricing & Availability | Olera.care",1,1,1,1,0,26,1,4,0,0
"Renaissance at Garden Walk, Forest Park GA: Pricing & Availability | Olera.care",1,1,1,0,1,9,1,4,0,0
"Renton Divine Home Care, Renton WA: Pricing & Availability | Olera.care",1,1,1,1,0,28,1,4,0,0
"Residences at the Promenade, Upper Dublin PA: Pricing & Availability | Olera.care",1,1,1,1,0,67,1,4,0,0
"Respite Caregiver Program, Lawton OK: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,4,0,0
"Restin South, Roanoke VA: Pricing & Availability | Olera.care",1,1,1,1,0,21,1,4,0,0
"Restoring Function HHC, Burleson TX: Pricing & Availability | Olera.care",1,1,1,1,0,47,1,4,0,0
"Resurrection Home Care, Oak Lawn IL: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"Revolutionary Home Health, Susquehanna PA: Pricing & Availability | Olera.care",1,1,1,0,1,4,1,4,0,0
"Rezealiant Living, Orem UT: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
Rhode Island Medicare Savings Program Forms 2026 — Download Application & Referral Forms | Olera,1,1,2,0.5,0.5,43,1,8,0,0
"Ridgecrest Terrace Apartments, Pinole CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Ridgecrest Village, Davenport IA: Pricing & Availability | Olera.care",1,1,1,1,0,48,1,5,0,0
"Ridgewood Senior Living, Galloway NJ: Pricing & Availability | Olera.care",1,1,1,1,0,26,1,4,0,0
"Ridgmar Place, Fort Worth TX: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"Right Choice Senior Living University City La Jolla, La Presa CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Right Touch Home Care Specialists, Bellevue NE: Pricing & Availability | Olera.care",1,1,1,1,0,21,1,5,0,0
"Riley's Residential Home Care dba Riley's Personal Care Agency, Wauwatosa WI: Pricing & Availability | Olera.care",1,1,1,1,0,37,1,2,0,0
"Rising Dove Senior Apartments, Paterson NJ: Pricing & Availability | Olera.care",1,1,1,1,0,21,1,4,0,0
"River Grove Retirement Community, Allendale MI: Pricing & Availability | Olera.care",1,1,1,1,0,12,1,4,0,0
"River Oaks Apartments, Kerrville TX: Pricing & Availability | Olera.care",1,1,1,1,0,17,1,4,0,0
"RiverPointe Post Acute, Arden Arcade CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Riverchase Health and Rehabilitation Center, Midway FL: Pricing & Availability | Olera.care",1,1,1,1,0,44,1,4,0,0
"Riverside Gardens Senior, Sioux City IA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Riverside Health and Rehabilitation, Kerrville TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Riverside Home Health Williamsburg, Williamsburg VA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Riverstone Senior Living Center, Coeur d'Alene ID: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
Rob Arnold: A Battle You Know You'll Lose | Family Caregiving | Aging in America,1,1,1,1,0,4,1,1,0,0
"Rock Ridge Point, North Little Rock AR: Pricing & Availability | Olera.care",1,1,1,1,0,48,1,5,0,0
"Rockwood Village Seniors Apartments, Meadowbrook VA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Roots Home Health Care, Farmington NM: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Rose Garden an active 55+ community, Surprise AZ: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Rose's Faith Adult home, Lorain OH: Pricing & Availability | Olera.care",1,1,1,1,0,30,1,5,0,0
"Roses & Ivy Elder Care, Chico CA: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,3,0,0
"Rowland Convalescent Hospital, Covina CA: Pricing & Availability | Olera.care",1,1,1,1,0,54,1,4,0,0
"Roxboro Healthcare & Rehabilitation Center, Carrboro NC: Pricing & Availability | Olera.care",1,1,1,0,1,10,1,4,0,0
"Royal Oak Manor Co-op Apartments, Royal Oak MI: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Royal Paradise Group Home, The Acreage FL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Royal Springs Healthcare and Rehab, Sunrise Manor NV: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,2,0,0
"Ruby Slippers Home Care, Amarillo TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Rx HealthCare Services, Arden Arcade CA: Pricing & Availability | Olera.care",1,1,1,1,0,8,1,4,0,0
"Ryan Homes at Bloomfields 55+ Single Family Homes, Ballenger Creek MD: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Rye Manor, Rye NY: Pricing & Availability | Olera.care",1,1,1,1,0,13,1,4,0,0
"S & A Homecare Services, Willingboro NJ: Pricing & Availability | Olera.care",1,1,1,1,0,30,1,4,0,0
"SAGE Dementia Care, Oakville MO: Pricing & Availability | Olera.care",1,1,1,1,0,50,1,4,0,0
"SAGE Eldercare, Summit NJ: Pricing & Availability | Olera.care",1,1,1,1,0,60,1,5,0,0
"SAHAL HOME CARE, Columbia Heights MN: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"SALMON VNA & Hospice, Hopkinton MA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"SOLACE CARE HOME HEALTH, White Oak OH: Pricing & Availability | Olera.care",1,1,1,1,0,17,1,4,0,0
"SYNERGY HomeCare of Philadelphia, Camden NJ: Pricing & Availability | Olera.care",1,0,1,0,1,0,0,2,0,0
"SYNERGY HomeCare, Kalispell MT: Pricing & Availability | Olera.care",1,1,1,1,0,5,1,3,0,0
"SYNERGY HomeCare, Omaha NE: Pricing & Availability | Olera.care",1,1,1,1,0,12,1,4,0,0
"Sabine Residences, Garden City KS: Pricing & Availability | Olera.care",1,1,1,0,1,4,1,4,0,0
"Saco River Health Services, Saco ME: Pricing & Availability | Olera.care",1,1,1,1,0,35,1,4,0,0
"Sacopee Valley Personal Care Agency, Sanford ME: Pricing & Availability | Olera.care",1,1,1,1,0,26,1,5,0,0
"Sacramento County In Home Supportive Services Public Authority, Rosemont CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Sacred Heart Home Care Adult, North Lynnwood WA: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,4,0,0
"Sacred Heart Home Health, Des Plaines IL: Pricing & Availability | Olera.care",1,1,1,1,0,69,1,5,0,0
"Sacred Heart Village 2, Wilmington DE: Pricing & Availability | Olera.care",1,1,1,1,0,131,1,4,0,0
"Safe Care Home Health, Bell Gardens CA: Pricing & Availability | Olera.care",1,1,1,1,0,2,1,4,0,0
"Sager Creek Crossing, Siloam Springs AR: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"Saint Benedict's Home Health, Inc., Corpus Christi TX: Pricing & Availability | Olera.care",1,1,1,1,0,20,1,4,0,0
"Saint Elizabeth Adult Day Center, formerly Cornerstone Adult Day Center, Bristol Center, Bristol RI: Pricing & Availability | Olera.care",1,1,1,1,0,33,1,4,0,0
"Saint Therese Of Corcoran, Maple Grove MN: Pricing & Availability | Olera.care",1,1,1,1,0,40,1,5,0,0
"Samaritan Nursing and Rehab, West Bend WI: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Samone's Care, Creve Coeur MO: Pricing & Availability | Olera.care",1,1,1,1,0,64,1,5,0,0
"Samuel A. Green House, Upper Dublin PA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"San Gabriel Senior Village, Georgetown TX: Pricing & Availability | Olera.care",1,1,1,1,0,9,1,4,0,0
"San Lorenzo Terrace I, Town n Country FL: Pricing & Availability | Olera.care",1,1,1,1,0,12,1,4,0,0
"Santa Barbara Dementia Care Management, Eastern Goleta Valley CA: Pricing & Availability | Olera.care",1,1,1,1,0,32,1,5,0,0
"Santa Fe Home Care, Las Cruces NM: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,5,0,0
"Santa Maria Post Acute, Santa Maria CA: Pricing & Availability | Olera.care",1,1,1,1,0,31,1,4,0,0
"Santa Maria del Mar, Biloxi MS: Pricing & Availability | Olera.care",1,1,1,1,0,175,1,4,0,0
"Santo’s Home Healthcare, Old Jamestown MO: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"Sapphire Nursing at Meadow Hill, Newburgh NY: Pricing & Availability | Olera.care",1,1,1,1,0,25,1,5,0,0
"Sarah's Residential Living, Inc., Tulsa OK: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Sarrano of Temecula, French Valley CA: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"Savannah House of Lawton, Lawton OK: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Savant of West Hollywood, Beverly Hills CA: Pricing & Availability | Olera.care",1,1,1,1,0,12,1,4,0,0
"Scheper Ridge, Florence KY: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Scott's Home Healthcare, Kokomo IN: Pricing & Availability | Olera.care",1,1,1,1,0,36,1,4,0,0
"Sean Suh Care Homes, Florin CA: Pricing & Availability | Olera.care",1,1,1,1,0,15,1,5,0,0
"Season's Senior Villas at The Civic Center, Chino Hills CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Seasons at Prince Creek, Socastee SC: Pricing & Availability | Olera.care",1,1,1,1,0,45,1,4,0,0
"Seasons of Columbus, Columbus MS: Pricing & Availability | Olera.care",1,1,1,1,0,34,1,4,0,0
"Seaview Apartments Group Home, New London CT: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Selevive Continuum of Care Adult Family Home, Silver Firs WA: Pricing & Availability | Olera.care",1,1,1,1,0,35,1,4,0,0
"Senior Alternatives Home Care & Care Management, Berkeley CA: Pricing & Availability | Olera.care",1,1,1,1,0,48,1,4,0,0
"Senior Care Inn Adult Family Home, South Hill WA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Senior Clergy Village, Livonia MI: Pricing & Availability | Olera.care",1,1,1,1,0,24,1,4,0,0
Senior Community Service Employment Program (SCSEP) Document Checklist 2026 | Texas | Olera,1,1,1,1,0,15,1,1,0,0
Senior Facility Placement Services: Weighing the Benefits for Your Decision | Olera Caregiver Support,1,1,1,0,1,0,1,3,0,0
"Senior Helpers West Valley, AZ, Sun City AZ: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"Senior Helpers, Liberty TX: Pricing & Availability | Olera.care",1,1,1,1,0,17,1,3,0,0
"Senior Living Residences Marlboro (SLR Marlboro), Manalapan NJ: Pricing & Availability | Olera.care",1,1,1,1,0,5,1,4,0,0
"Senior Steps, Weymouth MA: Pricing & Availability | Olera.care",1,1,1,1,0,17,1,4,0,0
"SeniorWell, Buffalo Grove IL: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"Sentosa Care, North Hempstead NY: Pricing & Availability | Olera.care",1,1,1,0,1,9,1,4,0,0
"Serene Residential Living, Citrus Heights CA: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
