# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: Google Ads Account
# Property: olera.care - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20251014
# End date: 20251020
Page title and screen class,Views,Active users,Sessions,Engagement rate,Bounce rate,Average engagement time per active user,Views per active user,Event count,Key events,Total revenue
"Palomino Place, Mesquite TX: Pricing & Availability | Olera.care",1,1,1,1,0,135,1,5,0,0
"Pals ACF & Day Program, Pueblo CO: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"PamCare Home Health & Wellness, Sugar Land TX: Pricing & Availability | Olera.care",1,1,1,1,0,43,1,5,0,0
"Pansy Homecare Service, West Hartford CT: Pricing & Availability | Olera.care",1,0,1,0,1,0,0,2,0,0
"Paradigm Homecare Fort Worth, Keller TX: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"Paradigm at Westbury, Houston TX: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"Parc Place Medical Resort, Oklahoma City OK: Pricing & Availability | Olera.care",1,1,1,1,0,38,1,4,0,0
"Park David Senior Apartments, Cathedral City CA: Pricing & Availability | Olera.care",1,1,1,0,1,9,1,4,0,0
"Park Summit, Coral Springs FL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Parkside Senior Living, Neenah WI: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,4,0,0
"Parkview Julian Nursing & Rehab, Bakersfield CA: Pricing & Availability | Olera.care",1,1,1,1,0,25,1,4,0,0
"Parkview at Wheatland Village, Walla Walla WA: Pricing & Availability | Olera.care",1,1,1,1,0,30,1,4,0,0
"Parkwood Village, Bedford TX: Pricing & Availability | Olera.care",1,1,1,1,0,26,1,4,0,0
"Passionate Care Center, Tacoma WA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Patriot Home Care Allentown, Allentown PA: Pricing & Availability | Olera.care",1,1,1,1,0,17,1,5,0,0
"Peace & Best Care, LLC, Boston MA: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Peaceful Place Home Care, Monroe NC: Pricing & Availability | Olera.care",1,0,1,0,1,0,0,2,0,0
"Peachtree Hills Place, Atlanta GA: Pricing & Availability | Olera.care",1,1,1,1,0,38,1,4,0,0
"Pearl Manor Assisted Living, Manchester NH: Pricing & Availability | Olera.care",1,1,1,1,0,102,1,4,0,0
"Pegasus Landing of Tanglewood, Houston TX: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"Pembroke Pines Senior Residence, Pembroke Pines FL: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"Peristyle Residences - Old Metairie Gardens, New Orleans LA: Pricing & Availability | Olera.care",1,1,1,1,0,31,1,4,0,0
"Phenomenal Home Care & Transportation Services, Chesapeake VA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Phoenix Home Care & Hospice of Kansas City, Independence MO: Pricing & Availability | Olera.care",1,1,1,1,0,38,1,4,0,0
"PhysicianOne Urgent Care Franklin, Franklin MA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,4,0,0
"Piedmont Gardens, Oakland CA: Pricing & Availability | Olera.care",1,1,1,1,0,70,1,4,0,0
"Pine Bluff Transitional Care, Pine Bluff AR: Pricing & Availability | Olera.care",1,1,1,1,0,27,1,4,0,0
"Pine Bluff Village Apartments, Salisbury MD: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,4,0,0
"Pinnacle Home Care, Winter Haven FL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Pinnacle In Home Care, Russellville AR: Pricing & Availability | Olera.care",1,1,1,1,0,16,1,4,0,0
"Platinum Care Group, Carol Stream IL: Pricing & Availability | Olera.care",1,1,1,1,0,9,1,4,0,0
"Platinum Care Home Services, Sterling Heights MI: Pricing & Availability | Olera.care",1,1,1,1,0,23,1,5,0,0
"Plaxia Care, Las Vegas NV: Pricing & Availability | Olera.care",1,1,1,1,0,21,1,4,0,0
"Pleasant Valley Senior Center, Camarillo CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Plemons Court at Park Central, Amarillo TX: Pricing & Availability | Olera.care",1,1,1,1,0,24,1,4,0,0
"Plum Tree Care Center, San Jose CA: Pricing & Availability | Olera.care",1,1,1,0,1,9,1,4,0,0
"Poinciana Personal Care, Poinciana FL: Pricing & Availability | Olera.care",1,1,1,1,0,102,1,2,0,0
"Point Loma Estates Memory Care - A Sinceri Senior Living Community, San Diego CA: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,3,0,0
"Poplar Crossing Commons, Concord NC: Pricing & Availability | Olera.care",1,1,1,1,0,71,1,4,0,0
"Portsmouth Senior Activity Center, Portsmouth NH: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,5,0,0
"Potrero Heights Park Community and Senior Center, Montebello CA: Pricing & Availability | Olera.care",1,1,1,1,0,276,1,5,0,0
Power of Attorney (POA) | Olera Caregiver Forum: Supportive Member Community,1,1,1,1,0,33,1,2,0,0
"Precious Nurses, Champaign IL: Pricing & Availability | Olera.care",1,1,1,1,0,35,1,4,0,0
"Preferred Care at Home of Phoenix / East Valley, Gilbert AZ: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"Preferred Homecare, Glendale AZ: Pricing & Availability | Olera.care",1,1,1,1,0,67,1,4,0,0
"Preferred Homecare, Tempe AZ: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,4,0,0
"Premier Home & Health Care, Warren MI: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"Premier Home Health Care Services, High Point NC: Pricing & Availability | Olera.care",1,1,1,1,0,58,1,4,0,0
"Premier Social Adult Day Services, Hempstead NY: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Prescott House, North Andover MA: Pricing & Availability | Olera.care",1,1,1,1,0,54,1,4,0,0
"Preserve At Palm Valley, Goodyear AZ: Pricing & Availability | Olera.care",1,1,1,1,0,34,1,4,0,0
"Prestige Adult Day Health Care, Milpitas CA: Pricing & Availability | Olera.care",1,1,1,1,0,104,1,5,0,0
"Prestige Care Aventura Assisted Living Facility (ALF), North Miami FL: Pricing & Availability | Olera.care",1,1,1,1,0,14,1,1,0,0
"Prestige Home Health Services, Stockton CA: Pricing & Availability | Olera.care",1,1,1,1,0,26,1,4,0,0
"Prestigious Home Care, Greer SC: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Preston Greens Senior Living, Lexington KY: Pricing & Availability | Olera.care",1,1,1,1,0,101,1,5,0,0
"Primeliving Home Health, Fremont CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Princeton Medical Lodge, Princeton TX: Pricing & Availability | Olera.care",1,1,1,1,0,45,1,4,0,0
"Pristine Home Care, Philadelphia PA: Pricing & Availability | Olera.care",1,1,1,1,0,19,1,4,0,0
"Priya Living Warm Springs, Fremont CA: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"ProHealth Professional HomeCare, Pocatello ID: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"Professional Nursing Home Health Care, Fort Wayne IN: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"Progressive Health Care, Kenner LA: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,4,0,0
"Promise Care Inc, Bloomington MN: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"Promised paradise ALF INC, Cape Coral FL: Pricing & Availability | Olera.care",1,0,1,0,1,0,0,2,0,0
"Promises Guest Village Inc, Anaheim CA: Pricing & Availability | Olera.care",1,1,1,1,0,48,1,4,0,0
"Propedia Home Health, Pflugerville TX: Pricing & Availability | Olera.care",1,1,1,1,0,16,1,1,0,0
"Prosperity Health Care, McAllen TX: Pricing & Availability | Olera.care",1,1,1,0,1,1,1,4,0,0
"Providence Alaska Extended Care, Anchorage AK: Pricing & Availability | Olera.care",1,1,1,1,0,36,1,5,0,0
"Providence House, Massillon OH: Pricing & Availability | Olera.care",1,1,1,1,0,29,1,4,0,0
"Provident Home Healthcare, St. Paul MN: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"PruittHealth @ Home (Brunswick), Leland NC: Pricing & Availability | Olera.care",1,1,1,1,0,47,1,4,0,0
"Purpose Living and Care, Clayton NC: Pricing & Availability | Olera.care",1,1,1,1,0,10,1,4,0,0
"Quality Home Health Care, Owatonna MN: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Quality Living Systems, Flint MI: Pricing & Availability | Olera.care",1,1,1,1,0,79,1,6,0,0
"Queen Anne Manor Assisted and Memory Care Community, Seattle WA: Pricing & Availability | Olera.care",1,1,1,1,0,30,1,4,0,0
"RRH Wegman Family Cottages, Rochester NY: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"RVNA Health, Ridgefield CT: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"RX Team Home Health Care, Rochester MN: Pricing & Availability | Olera.care",1,1,1,1,0,10,1,4,0,0
"Rainbow Health Kare, Oakdale MN: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Rakhma Peace Home, Minneapolis MN: Pricing & Availability | Olera.care",1,1,1,1,0,222,1,2,0,0
"Rancho Mesa Care Center, Rialto CA: Pricing & Availability | Olera.care",1,1,1,1,0,21,1,4,0,0
"Randallstown Villa Co-op Apartments, Randallstown MD: Pricing & Availability | Olera.care",1,1,1,1,0,102,1,5,0,0
"Raymond R. Brown Hollow - Elderly Housing, Wooster OH: Pricing & Availability | Olera.care",1,1,1,1,0,34,1,4,0,0
"Reach Angels Home Care, Atlanta GA: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"Realife Cooperative at Mueller Gardens, St. Cloud MN: Pricing & Availability | Olera.care",1,1,1,1,0,22,1,4,0,0
"Realife Cooperative of Duluth, Duluth MN: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"Reassurance Care Calls, Port Orange FL: Pricing & Availability | Olera.care",1,1,1,1,0,9,1,1,0,0
"Red Rose Manor, Lancaster PA: Pricing & Availability | Olera.care",1,1,1,1,0,10,1,4,0,0
"Redbud Place, McKinney TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Redford Township - Minock Meadows, Redford MI: Pricing & Availability | Olera.care",1,1,1,1,0,20,1,4,0,0
"Redstone Village, Huntsville AL: Pricing & Availability | Olera.care",1,0,1,0,1,0,0,2,0,0
"Regency Home HealthCare, Austin MN: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"Regency Retirement Village of Jackson, Jackson TN: Pricing & Availability | Olera.care",1,1,1,0,1,1,1,5,0,0
"Regency at Shelby Township, Shelby MI: Pricing & Availability | Olera.care",1,1,1,1,0,303,1,5,0,0
"Regents Point, Irvine CA: Pricing & Availability | Olera.care",1,1,1,1,0,10,1,4,0,0
"Rehabilitation Center-Blind, Sioux Falls SD: Pricing & Availability | Olera.care",1,1,1,1,0,144,1,4,0,0
"Rehoboth Residential Facility, Maricopa AZ: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Reliable Aid, Wilmington DE: Pricing & Availability | Olera.care",1,1,1,1,0,168,1,2,0,0
"Reliant at Home (Home Health), Fort Worth TX: Pricing & Availability | Olera.care",1,1,1,1,0,10,1,4,0,0
"Relieve Care, Coon Rapids MN: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"Renaissance Gardens, Springfield VA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Renton Divine Home Care, Renton WA: Pricing & Availability | Olera.care",1,1,1,1,0,10,1,4,0,0
"Residence Home Care, North Olmsted OH: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"Resolute Adult Living Facility, Grand Rapids MI: Pricing & Availability | Olera.care",1,0,1,0,1,0,0,2,0,0
"Revitz House, Rockville MD: Pricing & Availability | Olera.care",1,1,1,1,0,46,1,4,0,0
"Ridge Creek, Kalamazoo MI: Pricing & Availability | Olera.care",1,1,1,0,1,9,1,4,0,0
"Ridgecrest Village, Davenport IA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Ridges at Peoria Senior Living, Peoria AZ: Pricing & Availability | Olera.care",1,1,1,1,0,406,1,4,0,0
"Right At Home, Glendale AZ: Pricing & Availability | Olera.care",1,1,1,1,0,2,1,3,0,0
"Right At Home, Surprise AZ: Pricing & Availability | Olera.care",1,1,1,1,0,55,1,3,0,0
"Right at Home, Belleville IL: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,5,0,0
"Right at Home, Compton CA: Pricing & Availability | Olera.care",1,1,1,1,0,17,1,3,0,0
"Right at Home, Galveston TX: Pricing & Availability | Olera.care",1,1,2,0.5,0.5,35,1,4,0,0
"Right at Home, Goodyear AZ: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Right at Home, Sacramento CA: Pricing & Availability | Olera.care",1,1,1,1,0,51,1,4,0,0
"Right at Home, Slidell LA: Pricing & Availability | Olera.care",1,1,1,0,1,9,1,4,0,0
"Right at Home, Valparaiso IN: Pricing & Availability | Olera.care",1,1,1,1,0,37,1,2,0,0
"Rio Concho West, San Angelo TX: Pricing & Availability | Olera.care",1,1,1,1,0,55,1,4,0,0
"Rishavena Home Health Care and Adult Social Daycare, Brooklyn NY: Pricing & Availability | Olera.care",1,1,1,1,0,14,1,4,0,0
"River Valley Home Health and Hospice, Kingman AZ: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,5,0,0
"River's Crossing Home Health, Columbus OH: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,5,0,0
"Rivers Edge Assisted Living Facility, Rockledge FL: Pricing & Availability | Olera.care",1,1,1,1,0,13,1,4,0,0
"Riverside Home Health and Hospice, Mechanicsville VA: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Robert A. Morrison Village - Senior Housing, Warren OH: Pricing & Availability | Olera.care",1,1,1,1,0,19,1,4,0,0
"Robson Reserve at PebbleCreek, Goodyear AZ: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Rocklin Care Home, Rocklin CA: Pricing & Availability | Olera.care",1,1,1,1,0,32,1,1,0,0
"Rockridge Retirement Community, Northampton MA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,4,0,0
"Rockwood at Whitworth, Spokane WA: Pricing & Availability | Olera.care",1,1,1,1,0,111,1,4,0,0
"Rococo Healthcare Services, Olathe KS: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Rogue River Estates Retirement, Medford OR: Pricing & Availability | Olera.care",1,1,1,1,0,14,1,4,0,0
"Rolling Meadows, Wichita Falls TX: Pricing & Availability | Olera.care",1,1,1,1,0,102,1,5,0,0
"Rollo's Angels In Home Care, Visalia CA: Pricing & Availability | Olera.care",1,1,1,1,0,118,1,4,0,0
"Rosario Assisted Living Facility, Lehigh Acres FL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Rose Garden Senior Living, Flower Mound TX: Pricing & Availability | Olera.care",1,1,1,1,0,39,1,1,0,0
"Rose Garden an active 55+ community, Surprise AZ: Pricing & Availability | Olera.care",1,1,1,1,0,37,1,4,0,0
"Rose's Faith Adult home, Lorain OH: Pricing & Availability | Olera.care",1,1,1,1,0,16,1,4,0,0
"Rosehaven Manor, Flint MI: Pricing & Availability | Olera.care",1,1,1,1,0,163,1,5,0,0
"Roses Paradise Home Care, Pahrump NV: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Rosewood Assisted Living Inc, Anchorage AK: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Rosie Mae Home Care, Kankakee IL: Pricing & Availability | Olera.care",1,1,1,1,0,78,1,4,0,0
"Ross Memorial Health Care Center, Kennesaw GA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Rowntree Gardens, Stanton CA: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Royal Care, Hempstead NY: Pricing & Availability | Olera.care",1,1,1,1,0,90,1,4,0,0
"Royal Heart Assisted Living, Baltimore MD: Pricing & Availability | Olera.care",1,1,1,1,0,28,1,4,0,0
"Royal Villa Assisted Living, Brownsville TX: Pricing & Availability | Olera.care",1,1,1,1,0,17,1,2,0,0
"Royal Vista Care Center, San Gabriel CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Runk & Pratt at Leesville Road, Lynchburg VA: Pricing & Availability | Olera.care",1,1,1,1,0,179,1,2,0,0
"SKLD Beltline, Grand Rapids MI: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"SMC Elite Home Care Agency, Tuscaloosa AL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"SYNERGY HomeCare, Bloomington IL: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"SYNERGY HomeCare, Oklahoma City OK: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"Saad Healthcare, Mobile AL: Pricing & Availability | Olera.care",1,1,1,1,0,48,1,5,0,0
"Sacred Acres, Auburn WA: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,4,0,0
"Sacred Heart Home Health, Des Plaines IL: Pricing & Availability | Olera.care",1,1,1,1,0,100,1,4,0,0
"Sacred Heart Village 2, Wilmington DE: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,4,0,0
"Sadie Serenity Creekside, Pasadena MD: Pricing & Availability | Olera.care",1,1,1,1,0,27,1,4,0,0
"Safe Life Home Health Care, Lombard IL: Pricing & Availability | Olera.care",1,1,1,0,1,1,1,4,0,0
"Sahara Home Care, Hanover Park IL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Saint Elizabeth Home Care, formerly Cathleen Naughton Associates, Warwick RI: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Saint John's On The Lake, Milwaukee WI: Pricing & Availability | Olera.care",1,1,1,1,0,26,1,5,0,0
"Saline County Health Department-Home Health, Salina KS: Pricing & Availability | Olera.care",1,1,1,1,0,70,1,3,0,0
"Salmos 23, Hialeah FL: Pricing & Availability | Olera.care",1,1,1,1,0,57,1,4,0,0
"San Angel Primary Home Care, Brownsville TX: Pricing & Availability | Olera.care",1,1,1,1,0,51,1,4,0,0
"San Francisco Post Acute, San Francisco CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Sand Plum Assisted Living, Bixby OK: Pricing & Availability | Olera.care",1,1,1,1,0,46,1,4,0,0
"Sandel Senior Center, Rockville Centre NY: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,5,0,0
"Santana Primary Home Care, Del Rio TX: Pricing & Availability | Olera.care",1,1,1,1,0,133,1,5,0,0
"Sante Fe Crossing-Senior Center, San Angelo TX: Pricing & Availability | Olera.care",1,1,1,1,0,54,1,5,0,0
"Savannah River ProHome Care, Augusta GA: Pricing & Availability | Olera.care",1,1,1,1,0,19,1,4,0,0
"Scranton Health Care Center, Scranton PA: Pricing & Availability | Olera.care",1,1,1,1,0,140,1,5,0,0
"Seaside Hallandale Beach Senior Living, Hallandale Beach FL: Pricing & Availability | Olera.care",1,1,1,1,0,34,1,1,0,0
"Seasons Primary Home Care, Brownsville TX: Pricing & Availability | Olera.care",1,1,1,1,0,3,1,1,0,0
Selecting the Ideal In-Home Caregiver: A Guide to Ensuring the Perfect Fit - Olera,1,1,1,1,0,12,1,1,0,0
"Senior Communities in Brentwood, Pennsylvania",1,1,1,1,0,0,1,1,0,0
"Senior Communities in Chester, Virginia",1,1,1,0,1,1,1,4,0,0
"Senior Communities in Florence, Arizona",1,1,1,0,1,0,1,4,0,0
"Senior Communities in Foley, Alabama",1,1,1,0,1,1,1,5,0,0
"Senior Communities in Fountain Hills, Arizona",1,1,1,0,1,0,1,4,0,0
"Senior Communities in Gretna, Louisiana",1,1,1,0,1,0,1,4,0,0
"Senior Communities in Hammond, Louisiana",1,1,1,0,1,0,1,4,0,0
"Senior Communities in Heath, Ohio",1,1,1,1,0,14,1,2,0,0
"Senior Communities in Lawrenceville, Georgia (U.S. state)",1,1,1,0,1,1,1,5,0,0
"Senior Communities in Lexington, South Carolina",1,1,1,1,0,1,1,1,0,0
"Senior Communities in Murray, Utah",1,1,1,1,0,3,1,1,0,0
"Senior Communities in North Brunswick, New Jersey",1,1,1,0,1,0,1,4,0,0
"Senior Communities in Nutley, New Jersey",1,1,1,0,1,2,1,4,0,0
"Senior Communities in Raytown, Missouri",1,1,1,1,0,97,1,2,0,0
"Senior Communities in Urban Honolulu, Hawaii",1,1,1,0,1,1,1,5,0,0
Senior Communities in Washington: A Comprehensive Overview & Guide - Olera,1,1,2,0.5,0.5,27,1,3,0,0
"Senior Helpers Davis, Davis CA: Pricing & Availability | Olera.care",1,1,1,1,0,81,1,2,0,0
"Senior Helpers, Houston TX: Pricing & Availability | Olera.care",1,1,1,1,0,2,1,1,0,0
"Senior Helpers, Richland WA: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"Senior Helpers, San Tan Valley AZ: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"Senior Horizons At Clifton, Clifton NJ: Pricing & Availability | Olera.care",1,1,1,1,0,58,1,4,0,0
"Senior Point Assisted Living, Tampa FL: Pricing & Availability | Olera.care",1,1,1,1,0,62,1,4,0,0
"Senior Services Plus Health, Janesville WI: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Senior TLC, Gastonia NC: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
Senior Transportation Services: Discover Safe and Dependable Options - Olera,1,1,1,1,0,90,1,4,0,0
"Senior village, Wilson NC: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"Seniors serenity AFH, Wenatchee WA: Pricing & Availability | Olera.care",1,1,1,1,0,15,1,4,0,0
"Serengeti Care, Pullman WA: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"Serengeti Home Care, Spokane WA: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,4,0,0
Serenity Home - Inbox - Olera,1,1,1,1,0,6,1,1,0,0
"Serenity Home Care, Olympia WA: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Serenity House - VNA Health, Santa Barbara CA: Pricing & Availability | Olera.care",1,1,1,1,0,185,1,5,0,0
"Serenity House, Valdosta GA: Pricing & Availability | Olera.care",1,1,1,1,0,261,1,4,0,0
"Serenity Living and Care, Fontana CA: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,4,0,0
"Servants Heart Family Care Home, Greenville NC: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Settlers Ridge Care Center, Celina TX: Pricing & Availability | Olera.care",1,1,1,1,0,75,1,4,0,0
"Seva Home Health Care, Kansas City MO: Pricing & Availability | Olera.care",1,1,1,1,0,24,1,1,0,0
"Seven Haven II Assisted Living Home, Mesa AZ: Pricing & Availability | Olera.care",1,1,1,1,0,29,1,4,0,0
"Shalom Apartment, Warwick RI: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Shawnee Estates Senior Living, Xenia OH: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Shedna Healthcare Services, Edgewood MD: Pricing & Availability | Olera.care",1,1,1,1,0,23,1,4,0,0
"Shorelight Memory Care, Racine WI: Pricing & Availability | Olera.care",1,1,1,1,0,31,1,1,0,0
"Shoreline Senior Solutions, Newport Beach CA: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,4,0,0
"Shorey Villa, Topeka KS: Pricing & Availability | Olera.care",1,1,1,1,0,17,1,4,0,0
"Sibley Nursing Personnel Services, Utica NY: Pricing & Availability | Olera.care",1,1,1,1,0,15,1,4,0,0
"Signature HealthCARE of Clarksville, Clarksville TN: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,4,0,0
"Silver Cloud Adult Family Homes and Referral, Forest Grove OR: Pricing & Availability | Olera.care",1,1,1,0,1,1,1,4,0,0
"Silver Glen Senior Living, Elgin IL: Pricing & Availability | Olera.care",1,1,1,1,0,120,1,2,0,0
"Silver Leaf Assisted Living & Memory Care, Denison TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Silver Pond Apartments, Wallingford CT: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"Silvercrest Residence, Eureka CA: Pricing & Availability | Olera.care",1,1,1,1,0,82,1,4,0,0
"Silvercrest Residence, Turlock CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Silverhill Sober Living Home, Redwood City CA: Pricing & Availability | Olera.care",1,1,1,1,0,92,1,4,0,0
"Silviana's Adult Group Home, Parma OH: Pricing & Availability | Olera.care",1,1,1,1,0,59,1,4,0,0
"Simeanna Apartments Housing Office, Oshkosh WI: Pricing & Availability | Olera.care",1,1,1,1,0,16,1,4,0,0
"Simon Center, Englewood CO: Pricing & Availability | Olera.care",1,1,1,1,0,293,1,4,0,0
"Simone Summit Care Home, Brentwood CA: Pricing & Availability | Olera.care",1,1,1,1,0,31,1,4,0,0
"Simplicity Home Care, Albuquerque NM: Pricing & Availability | Olera.care",1,1,1,1,0,4,1,4,0,0
"Simply Home Companion & Personal Care, Lee's Summit MO: Pricing & Availability | Olera.care",1,1,1,1,0,92,1,5,0,0
"Sisters For Seniors, Venice FL: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,5,0,0
"Skantze Terry, Keene NH: Pricing & Availability | Olera.care",1,1,1,1,0,22,1,4,0,0
"Skilled Home Health, Downey CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
Skilled Nursing Facilities: A Guide to Discovering the Ideal Nursing Home - Olera,1,1,1,1,0,46,1,1,0,0
"Smyrna Residential Care Center, Smyrna TN: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"Solstice Senior Living at Kennewick, Kennewick WA: Pricing & Availability | Olera.care",1,1,1,1,0,48,1,4,0,0
"Somerville Senior Center, Somerville MA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,4,0,0
"Sonas Home Health Care, Tallahassee FL: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,3,0,0
"Sooner Station Senior Living, Norman OK: Pricing & Availability | Olera.care",1,1,1,1,0,53,1,5,0,0
"Soter Senior Living & Family Advocates, Melbourne FL: Pricing & Availability | Olera.care",1,1,1,1,0,9,1,4,0,0
"South Court Senior Villas, Medina OH: Pricing & Availability | Olera.care",1,1,1,1,0,45,1,5,0,0
"South Jersey Home Health Care, Medford NJ: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"Southern Caregivers, Jonesboro AR: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Southern Living, Greenville NC: Pricing & Availability | Olera.care",1,1,1,1,0,13,1,4,0,0
"Southfork, Winston-Salem NC: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"Southwest Assisted Living, Del Rio TX: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"Southwest Mansions Senior Independent Living, Oklahoma City OK: Pricing & Availability | Olera.care",1,1,1,1,0,39,1,4,0,0
"Spero Heritage Homes, Watertown WI: Pricing & Availability | Olera.care",1,1,1,1,0,140,1,4,0,0
"Spring Arbor of Wilmington, Wilmington NC: Pricing & Availability | Olera.care",1,1,1,1,0,2,1,2,0,0
"Spring Gardens Senior Housing, Vineland NJ: Pricing & Availability | Olera.care",1,1,1,1,0,84,1,4,0,0
